X,words,sentiments,word,sentiment
1535,कुलोमा,,coloma,विश्वास
1537,गाउँघरको,,homes,देश्भक्ती
1538,झलल,,jhalala,दुखीness
1542,झर्दो,,jhardo,दुखीness
1543,आँसु,,tears,दुखीness
1549,घरले,,house,प्रेम
1550,भन्नैसकेन,,bhannaisakena,दुखीness
1553,चिठ्ठी,,letter,आशा
1555,दैलो,,the doors,सकारात्मक
1559,बाडौ,,badau,सकारात्मक
1565,डुल्ने,,hike,सकारात्मक
1566,आखाँ,,eyes,प्रेम
,आखाँ,,,खुशी
,आखाँ,,,दुखीness
,आखाँ,,,रिस
,आखाँ,,,डर
1567,परेन,,found,खुशी
1567,परेन,,found,सकारात्मक
1567,परेन,,found,विश्वास
1568,जित्ने,,to win,सकारात्मक
,जित्ने,,,खुशी
1570,भबिष्य,,future,विश्वास
1571,गाउने,,singing,सकारात्मक
1572,रच्दै,,forming,आशा
1573,सुरमा,,antimony,सकारात्मक
1574,ताल,,beat,सकारात्मक
1575,मिलाईदेउ,,milaideu,सकारात्मक
1577,अर्थ,,meaning,सकारात्मक
,अर्थ,,,नकारात्मक
1578,रच्नुको,,he designed,सकारात्मक
1579,रहोस,,rhos,खुशी
1582,थाक्छु,,thakchu,नकारात्मक
1584,आड,,support,विश्वास
1586,मोड,,mode,विश्वास
1588,सकिन,,could,नकारात्मक
1589,विचार,,idea,सकारात्मक
,विचार,,,नकारात्मक
1592,ठुलो,,great,सकारात्मक
1593,बिलम्ब,,delay,रिस
1593,बिलम्ब,,delay,घृणा
1593,बिलम्ब,,delay,डर
1593,बिलम्ब,,delay,नकारात्मक
1593,बिलम्ब,,delay,दुखी 
1596,सुनौलो,,golden,खुशी
,सुनौलो,,,सकारात्मक
1598,साकार,,realizing,सकारात्मक
1599,भरोशा,,the boldness,विश्वास
,भरोशा,,,प्रेम
,भरोशा,,,दुखी
1600,हरपल,,seek to,प्रेम
1601,रक्षा,,defense,रिस
1601,रक्षा,,defense,आशा
1601,रक्षा,,defense,डर
1601,रक्षा,,defense,सकारात्मक
1602,आत्मबल,,initiative,सकारात्मक
,आत्मबल,,,विश्वास
1607,सुकेको,,dried,नकारात्मक
1608,दिलमा,,heart,प्रेम
,दिलमा,,,विश्वास
,दिलमा,,,खुशी
,दिलमा,,,दुखी
1609,आगो,,fire,डर
1613,निरास,,frustrated,रिस
1613,निरास,,frustrated,नकारात्मक
,निरास,,,दुखी
1615,दुःख,,suffer,नकारात्मक
,,,,दुखी
1616,दुःखैमा,,exceedingly,नकारात्मक
,,,,दुखी
1618,आँशुहरु,,amsuharu,दुखी
1621,सागर,,sea,सकारात्मक
1622,गहभित्र,,gahabhitra,दुखी
1624,रोईदिन्छु,,roidinchu,दुखी
1625,छातीभित्र,,bowels,दुखी
,छातीभित्र,,,प्रेम
1628,आशा,,hope,आशा
1628,आशा,,hope,खुशी
1628,आशा,,hope,सकारात्मक
1628,आशा,,hope,आश्चर्य
1628,आशा,,hope,विश्वास
,आशा,,,दुखी
1632,सुम्पेको,,given,सकारात्मक
1633,आफू,,he was,विश्वास
1637,दिईसकेछु,,diisakechu,प्रेम
1639,हेर्राईमा,,herraima,प्रेम
,हेर्राईमा,,,दुखी
1643,दिईन,,sorely,नकारात्मक
1643,दिईन,,sorely,दुखी 
1645,बल,,strength,सकारात्मक
1645,बल,,strength,विश्वास
1647,भन्दिन,,neither,विश्वास
1648,गर्र्छौ,,quietly,सकारात्मक
1649,छोड,,leave,नकारात्मक
1649,छोड,,leave,दुखी 
1649,छोड,,leave,आश्चर्य
1650,अन्तै,,somewhere,दुखी
1651,मिल्छ,,matches,सकारात्मक
1653,जोड,,emphasis,सकारात्मक
1660,आफन्तलाई,,relatives,प्रेम
1661,सोध्नु,,ask,सकारात्मक
1664,जन्मघर,,porters,प्रेम
,जन्मघर,,,खुशी
1666,तोड,,break,आश्चर्य
1667,पर्राईको,,parraiko,दुखी
1669,पर्राई,,parrai,दुखी
1670,एउटालाई,,one,दुखी
1673,कहिलेकाहीँ,,sometimes,नकारात्मक
1674,साँचो,,TRUE,खुशी
1674,साँचो,,TRUE,सकारात्मक
1674,साँचो,,TRUE,विश्वास
1675,चिन्न,,know,सकारात्मक
1677,टुक्रा,,pieces,दुखी
1678,फोड,,tore,दुखी
1680,नदिने,,allowing,सकारात्मक
1681,बृक्षलाई,,tree,रिस
1681,बृक्षलाई,,tree,आशा
1681,बृक्षलाई,,tree,घृणा
1681,बृक्षलाई,,tree,खुशी
1681,बृक्षलाई,,tree,सकारात्मक
1681,बृक्षलाई,,tree,आश्चर्य
1681,बृक्षलाई,,tree,विश्वास
1682,गोड,,god,आशा
1683,साधनाको,,दुखीhana,सकारात्मक
,साधनाको,,,प्रेम
,साधनाको,,,खुशी
1687,मीत,,friend,खुशी
1687,मीत,,friend,सकारात्मक
1687,मीत,,friend,विश्वास
1688,आरोह,,ascending,सकारात्मक
1689,अवरोह,,descent,डर
1689,अवरोह,,descent,दुखी 
1690,गति,,motion,आशा
1691,जीवनको﻿,,life,सकारात्मक
1694,सब,,all,सकारात्मक
1695,लुकेको,,hidden,नकारात्मक
1697,सरगमका,,gamut,सकारात्मक
1703,अचल,,immovable,नकारात्मक
1703,अचल,,immovable,सकारात्मक
1703,अचल,,immovable,विश्वास
1706,सौभाग्य,,good luck,सकारात्मक
1707,भाव,,price,सकारात्मक
1709,गुञ्जन,,hark,सकारात्मक
1715,नचिन्ने,,do not know,नकारात्मक
1716,चोटी,,top,आशा
1716,चोटी,,top,सकारात्मक
1716,चोटी,,top,विश्वास
1717,आयौ,,but what,सकारात्मक
1720,लोभिएर,,hoped that,नकारात्मक
1722,गम्केर,,swag,रिस
1723,अल्लारे,,shallow,नकारात्मक
1730,चन्चले,,playful,रिस
1730,चन्चले,,playful,खुशी
1730,चन्चले,,playful,सकारात्मक
1730,चन्चले,,playful,आश्चर्य
1731,देखेर,,seeing,खुशी
,देखेर,,,दुखीness
1733,भरिएका,,full,सकारात्मक
1734,रसिला,,juicy,सकारात्मक
1736,सुन्दिन,,audibly,नकारात्मक
1739,भुतुक्कै,,foolish,नकारात्मक
,भुतुक्कै,,,खुशी
1741,ढुकढुकी,,heartbeat,प्रेम
1742,जिन्दगानी,,jindagani,खुशी
,जिन्दगानी,,,दुखी
1744,बेर,,plum,सकारात्मक
1746,जुनीजुनी,,junijuni,सकारात्मक
1747,बाच्छु,,bacchu,सकारात्मक
,बाच्छु,,,खुशी
1751,रुपैकी,,rupaiki,प्रेम
1752,खानी,,mines,सकारात्मक
1753,नसालु,,athar,नकारात्मक
,नसालु,,,दुखी 
,नसालु,,,प्रेम
1754,डुब्न,,sink,दुखी 
,डुब्न,,,नकारात्मक
1756,पाखे,,weird,घृणा
1756,पाखे,,weird,नकारात्मक
1762,भित्रभित्रै,,wrestle,दुखी
,भित्रभित्रै,,,खुशी
1763,लोभिन्छौ,,lobhinchau,नकारात्मक
1766,तर्छौ,,overflow,नकारात्मक
1767,बसन्ती,,basanti,प्रेम
1768,ढलि,,dhali,दुखी
1769,जोबन,,jobana,प्रेम
,जोबन,,,खुशी
1772,डर,,डर,रिस
1772,डर,,डर,डर
1772,डर,,डर,नकारात्मक
1773,मनलाई,,heart,प्रेम
,मनलाई,,,दुखी 
,मनलाई,,,खुशी
1776,जुनलाई,,something,सकारात्मक
,जुनलाई,,,खुशी
1777,दिनले,,day,सकारात्मक
